order_number,customer_email,product_sku,quantity,unit_price,sale_date
ORD-003739,customer0487@demo-retail.com,SKU-1062,1,78.14,2026-05-31
ORD-003740,customer0310@demo-retail.com,SKU-1033,2,70.43,2026-07-09
ORD-003741,customer0415@demo-retail.com,SKU-1055,4,59.59,2026-06-21
ORD-003742,customer0226@demo-retail.com,SKU-1071,6,196.69,2026-04-23
ORD-003743,customer0089@demo-retail.com,SKU-1025,1,125.72,2026-04-09
ORD-003744,customer0113@demo-retail.com,SKU-1072,2,115.43,2025-10-21
ORD-003745,customer0113@demo-retail.com,SKU-1022,1,19.15,2026-04-26
ORD-003746,customer0422@demo-retail.com,SKU-1065,1,13.45,2026-07-12
ORD-003747,customer0184@demo-retail.com,SKU-1022,3,19.15,2026-08-29
ORD-003748,customer0432@demo-retail.com,SKU-1049,3,120.73,2026-07-05
ORD-003749,customer0240@demo-retail.com,SKU-1089,1,155.72,2026-06-21
ORD-003750,customer0335@demo-retail.com,SKU-1009,1,75.28,2025-09-30
ORD-003751,customer0448@demo-retail.com,SKU-1065,1,13.45,2026-07-04
ORD-003752,customer0047@demo-retail.com,SKU-1023,5,65.83,2026-06-24
ORD-003753,customer0298@demo-retail.com,SKU-1005,8,137.03,2026-08-27
ORD-003754,customer0157@demo-retail.com,SKU-1007,1,185.15,2026-05-14
ORD-003755,customer0114@demo-retail.com,SKU-1038,1,159.03,2026-08-07
ORD-003756,customer0235@demo-retail.com,SKU-1028,5,136.36,2026-06-22
ORD-003757,customer0494@demo-retail.com,SKU-1084,6,78.72,2026-05-08
ORD-003758,customer0068@demo-retail.com,SKU-1060,2,197.65,2026-05-17
ORD-003759,customer0189@demo-retail.com,SKU-1009,1,75.28,2026-04-12
ORD-003760,customer0383@demo-retail.com,SKU-1067,1,29.88,2026-05-28
ORD-003761,customer0432@demo-retail.com,SKU-1074,3,138.79,2026-07-20
ORD-003762,customer0233@demo-retail.com,SKU-1090,2,206.84,2026-08-21
ORD-003763,customer0187@demo-retail.com,SKU-1031,1,92.84,2026-06-18
ORD-003764,customer0362@demo-retail.com,SKU-1030,3,21.41,2026-08-22
ORD-003765,customer0109@demo-retail.com,SKU-1032,1,184.38,2026-04-23
ORD-003766,customer0419@demo-retail.com,SKU-1003,4,44.45,2026-07-08
ORD-003767,customer0478@demo-retail.com,SKU-1071,2,212.19,2025-05-04
ORD-003768,customer0329@demo-retail.com,SKU-1074,1,111.37,2026-05-02
ORD-003769,customer0260@demo-retail.com,SKU-1083,3,30.78,2026-04-23
ORD-003770,customer0242@demo-retail.com,SKU-1050,2,17.29,2025-02-17
ORD-003771,customer0264@demo-retail.com,SKU-1090,8,206.84,2026-07-19
ORD-003772,customer0013@demo-retail.com,SKU-1052,3,77.39,2026-04-30
ORD-003773,customer0433@demo-retail.com,SKU-1003,1,44.45,2025-11-27
ORD-003774,customer0234@demo-retail.com,SKU-1089,4,155.72,2026-08-01
ORD-003775,customer0443@demo-retail.com,SKU-1070,1,87.63,2026-08-12
ORD-003776,customer0096@demo-retail.com,SKU-1027,6,207.42,2026-05-23
ORD-003777,customer0477@demo-retail.com,SKU-1074,2,138.79,2026-07-21
ORD-003778,customer0298@demo-retail.com,SKU-1075,3,22.71,2026-07-13
ORD-003779,customer0291@demo-retail.com,SKU-1087,1,118.52,2025-03-24
ORD-003780,customer0215@demo-retail.com,SKU-1020,2,154.32,2026-04-10
ORD-003781,customer0047@demo-retail.com,SKU-1060,5,197.65,2025-08-27
ORD-003782,customer0313@demo-retail.com,SKU-1040,4,86.56,2026-05-15
ORD-003783,customer0368@demo-retail.com,SKU-1027,1,207.42,2026-08-24
ORD-003784,customer0346@demo-retail.com,SKU-1012,1,72.77,2025-08-29
ORD-003785,customer0145@demo-retail.com,SKU-1015,5,135.22,2026-08-27
ORD-003786,customer0195@demo-retail.com,SKU-1004,6,20.49,2026-04-06
ORD-003787,customer0189@demo-retail.com,SKU-1001,1,89.9,2026-07-14
ORD-003788,customer0288@demo-retail.com,SKU-1030,2,21.41,2026-06-23
ORD-003789,customer0358@demo-retail.com,SKU-1007,2,185.15,2026-06-30
ORD-003790,customer0372@demo-retail.com,SKU-1060,5,197.65,2025-03-19
ORD-003791,customer0325@demo-retail.com,SKU-1050,1,17.29,2026-08-30
ORD-003792,customer0453@demo-retail.com,SKU-1044,1,163.76,2025-04-27
ORD-003793,customer0195@demo-retail.com,SKU-1014,4,53.53,2025-02-23
ORD-003794,customer0262@demo-retail.com,SKU-1084,1,74.07,2025-05-26
ORD-003795,customer0028@demo-retail.com,SKU-1061,2,179.95,2025-04-28
ORD-003796,customer0229@demo-retail.com,SKU-1006,2,16.28,2026-06-16
ORD-003797,customer0266@demo-retail.com,SKU-1005,2,137.03,2026-04-15
ORD-003798,customer0206@demo-retail.com,SKU-1021,2,35.21,2026-04-11
ORD-003799,customer0432@demo-retail.com,SKU-1039,3,172.42,2026-06-17
ORD-003800,customer0076@demo-retail.com,SKU-1059,1,179.16,2026-08-27
ORD-003801,customer0329@demo-retail.com,SKU-1024,3,76.84,2026-08-02
ORD-003802,customer0002@demo-retail.com,SKU-1070,4,87.63,2026-05-16
ORD-003803,customer0088@demo-retail.com,SKU-1015,4,135.22,2026-05-25
ORD-003804,customer0272@demo-retail.com,SKU-1005,1,122.47,2026-04-11
ORD-003805,customer0100@demo-retail.com,SKU-1054,1,97.36,2026-07-18
ORD-003806,customer0412@demo-retail.com,SKU-1042,1,80.83,2026-07-07
ORD-003807,customer0268@demo-retail.com,SKU-1043,2,76.68,2026-06-28
ORD-003808,customer0006@demo-retail.com,SKU-1023,2,65.83,2025-03-25
ORD-003809,customer0084@demo-retail.com,SKU-1039,3,172.42,2025-05-27
ORD-003810,customer0047@demo-retail.com,SKU-1075,1,18.93,2026-08-27
ORD-003811,customer0283@demo-retail.com,SKU-1024,1,76.84,2026-08-29
ORD-003812,customer0313@demo-retail.com,SKU-1032,2,184.38,2026-08-16
ORD-003813,customer0193@demo-retail.com,SKU-1032,4,184.38,2026-06-17
ORD-003814,customer0181@demo-retail.com,SKU-1006,1,16.28,2025-11-12
ORD-003815,customer0041@demo-retail.com,SKU-1097,3,199.29,2026-04-25
ORD-003816,customer0009@demo-retail.com,SKU-1087,1,118.52,2025-10-13
ORD-003817,customer0280@demo-retail.com,SKU-1066,5,98.82,2025-10-06
ORD-003818,customer0128@demo-retail.com,SKU-1064,6,182.15,2026-04-08
ORD-003819,customer0102@demo-retail.com,SKU-1020,2,154.32,2026-02-25
ORD-003820,customer0310@demo-retail.com,SKU-1060,1,197.65,2026-05-20
ORD-003821,customer0067@demo-retail.com,SKU-1010,2,101.84,2026-04-04
ORD-003822,customer0384@demo-retail.com,SKU-1018,1,212.85,2025-06-28
ORD-003823,customer0085@demo-retail.com,SKU-1024,3,76.84,2026-05-24
ORD-003824,customer0204@demo-retail.com,SKU-1054,5,97.36,2026-05-25
ORD-003825,customer0091@demo-retail.com,SKU-1053,3,200.77,2026-08-21
ORD-003826,customer0469@demo-retail.com,SKU-1076,5,200.92,2026-07-23
ORD-003827,customer0165@demo-retail.com,SKU-1028,2,136.36,2025-09-11
ORD-003828,customer0264@demo-retail.com,SKU-1072,1,115.43,2026-02-14
ORD-003829,customer0223@demo-retail.com,SKU-1100,4,164.72,2026-05-28
ORD-003830,customer0459@demo-retail.com,SKU-1033,2,70.43,2026-04-20
ORD-003831,customer0098@demo-retail.com,SKU-1096,3,31.37,2026-04-18
ORD-003832,customer0006@demo-retail.com,SKU-1052,1,77.39,2026-07-30
ORD-003833,customer0338@demo-retail.com,SKU-1084,1,78.72,2026-08-19
ORD-003834,customer0380@demo-retail.com,SKU-1040,10,86.56,2026-08-14
ORD-003835,customer0480@demo-retail.com,SKU-1094,1,181.98,2026-06-20
ORD-003836,customer0416@demo-retail.com,SKU-1067,10,36.93,2026-07-10
ORD-003837,customer0068@demo-retail.com,SKU-1061,8,179.95,2026-07-11
ORD-003838,customer0197@demo-retail.com,SKU-1086,4,152.93,2026-06-09
ORD-003839,customer0466@demo-retail.com,SKU-1038,3,159.03,2025-05-19
ORD-003840,customer0266@demo-retail.com,SKU-1008,3,49.82,2025-06-04
ORD-003841,customer0219@demo-retail.com,SKU-1063,5,59.41,2026-04-08
ORD-003842,customer0464@demo-retail.com,SKU-1072,2,108.58,2026-06-26
ORD-003843,customer0333@demo-retail.com,SKU-1005,2,137.03,2026-07-13
ORD-003844,customer0243@demo-retail.com,SKU-1011,3,139.27,2026-08-30
ORD-003845,customer0210@demo-retail.com,SKU-1079,2,151.8,2026-04-05
ORD-003846,customer0079@demo-retail.com,SKU-1062,2,78.14,2026-06-07
ORD-003847,customer0159@demo-retail.com,SKU-1001,2,89.9,2025-10-25
ORD-003848,customer0084@demo-retail.com,SKU-1091,3,82.94,2026-08-01
ORD-003849,customer0317@demo-retail.com,SKU-1085,5,20.48,2026-05-09
ORD-003850,customer0254@demo-retail.com,SKU-1063,1,51.95,2026-04-26
ORD-003851,customer0215@demo-retail.com,SKU-1029,6,30.41,2025-03-05
ORD-003852,customer0356@demo-retail.com,SKU-1019,3,75.36,2025-02-16
ORD-003853,customer0102@demo-retail.com,SKU-1076,5,200.92,2025-03-14
ORD-003854,customer0375@demo-retail.com,SKU-1039,3,172.42,2026-07-14
ORD-003855,customer0147@demo-retail.com,SKU-1058,4,120.84,2025-10-09
ORD-003856,customer0491@demo-retail.com,SKU-1096,1,31.37,2026-05-10
ORD-003857,customer0473@demo-retail.com,SKU-1009,5,69.67,2025-11-19
ORD-003858,customer0388@demo-retail.com,SKU-1100,1,196.51,2026-08-12
ORD-003859,customer0500@demo-retail.com,SKU-1100,5,196.51,2026-07-25
ORD-003860,customer0304@demo-retail.com,SKU-1069,10,119.91,2026-07-20
ORD-003861,customer0310@demo-retail.com,SKU-1005,2,137.03,2026-06-27
ORD-003862,customer0178@demo-retail.com,SKU-1045,1,178.95,2026-08-31
ORD-003863,customer0139@demo-retail.com,SKU-1034,4,41.31,2026-05-08
ORD-003864,customer0342@demo-retail.com,SKU-1078,1,217.02,2025-09-12
ORD-003865,customer0026@demo-retail.com,SKU-1001,5,89.9,2026-04-30
ORD-003866,customer0160@demo-retail.com,SKU-1092,1,204.34,2025-01-13
ORD-003867,customer0128@demo-retail.com,SKU-1098,1,82.52,2026-08-27
ORD-003868,customer0412@demo-retail.com,SKU-1011,8,139.27,2026-07-17
ORD-003869,customer0083@demo-retail.com,SKU-1099,3,163.0,2026-05-23
ORD-003870,customer0469@demo-retail.com,SKU-1048,5,172.36,2026-04-22
ORD-003871,customer0498@demo-retail.com,SKU-1081,2,76.7,2025-10-13
ORD-003872,customer0165@demo-retail.com,SKU-1051,3,18.54,2026-07-24
ORD-003873,customer0355@demo-retail.com,SKU-1037,3,13.15,2026-05-26
ORD-003874,customer0370@demo-retail.com,SKU-1044,3,163.76,2025-08-31
ORD-003875,customer0135@demo-retail.com,SKU-1039,3,172.42,2026-04-25
ORD-003876,customer0394@demo-retail.com,SKU-1098,3,82.52,2026-08-18
ORD-003877,customer0497@demo-retail.com,SKU-1062,2,73.99,2026-04-11
ORD-003878,customer0430@demo-retail.com,SKU-1070,1,87.63,2025-04-05
ORD-003879,customer0041@demo-retail.com,SKU-1029,4,30.41,2025-10-16
ORD-003880,customer0052@demo-retail.com,SKU-1049,1,120.73,2026-02-04
ORD-003881,customer0176@demo-retail.com,SKU-1007,4,185.15,2026-04-10
ORD-003882,customer0305@demo-retail.com,SKU-1015,1,128.34,2026-08-01
ORD-003883,customer0010@demo-retail.com,SKU-1019,3,75.36,2025-06-12
ORD-003884,customer0245@demo-retail.com,SKU-1061,4,179.95,2026-08-30
ORD-003885,customer0358@demo-retail.com,SKU-1093,1,57.76,2026-05-01
ORD-003886,customer0459@demo-retail.com,SKU-1082,1,143.77,2025-05-21
ORD-003887,customer0038@demo-retail.com,SKU-1096,1,31.37,2026-05-24
ORD-003888,customer0216@demo-retail.com,SKU-1035,3,27.51,2026-08-14
ORD-003889,customer0447@demo-retail.com,SKU-1017,5,25.53,2026-05-19
ORD-003890,customer0473@demo-retail.com,SKU-1049,5,120.73,2026-08-14
ORD-003891,customer0379@demo-retail.com,SKU-1010,4,87.18,2026-05-25
ORD-003892,customer0111@demo-retail.com,SKU-1001,2,89.9,2026-04-05
ORD-003893,customer0122@demo-retail.com,SKU-1051,2,18.54,2026-08-18
ORD-003894,customer0023@demo-retail.com,SKU-1048,6,172.36,2026-08-29
ORD-003895,customer0429@demo-retail.com,SKU-1035,2,27.51,2026-03-16
ORD-003896,customer0023@demo-retail.com,SKU-1076,2,200.92,2026-07-07
ORD-003897,customer0015@demo-retail.com,SKU-1082,1,128.13,2026-07-02
ORD-003898,customer0483@demo-retail.com,SKU-1099,1,163.0,2026-07-11
ORD-003899,customer0440@demo-retail.com,SKU-1030,1,21.41,2026-05-30
ORD-003900,customer0026@demo-retail.com,SKU-1006,1,16.28,2026-05-23
ORD-003901,customer0470@demo-retail.com,SKU-1045,3,196.54,2026-05-05
ORD-003902,customer0416@demo-retail.com,SKU-1033,2,70.43,2026-06-10
ORD-003903,customer0147@demo-retail.com,SKU-1041,3,191.53,2025-02-14
ORD-003904,customer0116@demo-retail.com,SKU-1043,1,61.53,2026-06-19
ORD-003905,customer0200@demo-retail.com,SKU-1077,2,42.14,2026-04-13
ORD-003906,customer0170@demo-retail.com,SKU-1098,3,82.52,2026-06-20
ORD-003907,customer0064@demo-retail.com,SKU-1020,8,154.32,2026-01-15
ORD-003908,customer0007@demo-retail.com,SKU-1049,1,120.73,2026-05-19
ORD-003909,customer0159@demo-retail.com,SKU-1018,6,170.61,2026-05-16
ORD-003910,customer0216@demo-retail.com,SKU-1097,3,199.29,2026-07-23
ORD-003911,customer0188@demo-retail.com,SKU-1009,3,64.45,2026-06-02
ORD-003912,customer0226@demo-retail.com,SKU-1009,2,75.28,2026-08-30
ORD-003913,customer0415@demo-retail.com,SKU-1064,1,182.15,2026-03-10
ORD-003914,customer0032@demo-retail.com,SKU-1074,1,117.32,2026-05-11
ORD-003915,customer0227@demo-retail.com,SKU-1040,3,74.12,2026-06-09
ORD-003916,customer0050@demo-retail.com,SKU-1028,2,136.36,2026-05-30
ORD-003917,customer0028@demo-retail.com,SKU-1075,6,22.71,2026-04-24
ORD-003918,customer0330@demo-retail.com,SKU-1098,2,82.52,2026-08-11
ORD-003919,customer0480@demo-retail.com,SKU-1096,1,31.37,2026-05-12
ORD-003920,customer0199@demo-retail.com,SKU-1043,4,76.68,2026-05-14
ORD-003921,customer0311@demo-retail.com,SKU-1092,2,204.34,2026-06-10
ORD-003922,customer0489@demo-retail.com,SKU-1071,36,212.19,2026-05-22
ORD-003923,customer0356@demo-retail.com,SKU-1096,4,31.37,2025-09-06
ORD-003924,customer0126@demo-retail.com,SKU-1034,6,41.31,2026-07-10
ORD-003925,customer0014@demo-retail.com,SKU-1021,4,37.38,2026-07-15
ORD-003926,customer0354@demo-retail.com,SKU-1019,3,75.36,2026-07-14
ORD-003927,customer0290@demo-retail.com,SKU-1027,3,207.42,2026-07-28
ORD-003928,customer0472@demo-retail.com,SKU-1072,8,115.43,2026-07-15
ORD-003929,customer0193@demo-retail.com,SKU-1059,2,179.16,2026-05-22
ORD-003930,customer0243@demo-retail.com,SKU-1057,1,205.38,2026-07-20
ORD-003931,customer0274@demo-retail.com,SKU-1093,1,65.65,2025-08-18
ORD-003932,customer0094@demo-retail.com,SKU-1088,1,132.06,2026-07-01
ORD-003933,customer0097@demo-retail.com,SKU-1079,3,151.8,2026-05-15
ORD-003934,customer0109@demo-retail.com,SKU-1018,3,212.85,2026-06-17
ORD-003935,customer0456@demo-retail.com,SKU-1020,3,154.32,2026-04-19
ORD-003936,customer0169@demo-retail.com,SKU-1011,1,139.27,2026-06-10
ORD-003937,customer0469@demo-retail.com,SKU-1008,4,49.82,2026-05-24
ORD-003938,customer0283@demo-retail.com,SKU-1026,2,171.06,2026-08-14
ORD-003939,customer0110@demo-retail.com,SKU-1032,3,184.38,2025-10-19
ORD-003940,customer0253@demo-retail.com,SKU-1017,3,25.53,2025-06-04
ORD-003941,customer0454@demo-retail.com,SKU-1054,2,97.36,2026-08-12
ORD-003942,customer0476@demo-retail.com,SKU-1052,1,77.39,2026-05-22
ORD-003943,customer0107@demo-retail.com,SKU-1001,1,77.02,2026-03-30
ORD-003944,customer0320@demo-retail.com,SKU-1022,5,19.15,2026-06-12
ORD-003945,customer0422@demo-retail.com,SKU-1094,6,181.98,2025-03-28
ORD-003946,customer0460@demo-retail.com,SKU-1017,3,22.91,2025-02-24
ORD-003947,customer0086@demo-retail.com,SKU-1065,1,13.45,2026-05-30
ORD-003948,customer0426@demo-retail.com,SKU-1056,2,72.27,2026-08-31
ORD-003949,customer0413@demo-retail.com,SKU-1025,4,125.72,2026-05-20
ORD-003950,customer0485@demo-retail.com,SKU-1034,4,36.6,2026-02-18
ORD-003951,customer0301@demo-retail.com,SKU-1083,1,30.78,2026-04-29
ORD-003952,customer0395@demo-retail.com,SKU-1090,1,206.84,2026-04-03
ORD-003953,customer0143@demo-retail.com,SKU-1091,4,82.94,2026-04-15
ORD-003954,customer0018@demo-retail.com,SKU-1055,2,59.59,2026-04-24
ORD-003955,customer0444@demo-retail.com,SKU-1002,1,164.25,2026-06-12
ORD-003956,customer0397@demo-retail.com,SKU-1054,1,97.36,2025-05-27
ORD-003957,customer0132@demo-retail.com,SKU-1076,3,163.78,2026-07-06
ORD-003958,customer0479@demo-retail.com,SKU-1091,5,82.94,2026-08-23
ORD-003959,customer0316@demo-retail.com,SKU-1043,8,76.68,2026-08-05
ORD-003960,customer0359@demo-retail.com,SKU-1001,3,89.9,2026-08-27
ORD-003961,customer0466@demo-retail.com,SKU-1018,2,212.85,2026-07-21
ORD-003962,customer0154@demo-retail.com,SKU-1064,1,182.15,2026-06-15
ORD-003963,customer0367@demo-retail.com,SKU-1051,3,18.54,2025-12-16
ORD-003964,customer0257@demo-retail.com,SKU-1100,2,196.51,2026-04-22
ORD-003965,customer0330@demo-retail.com,SKU-1068,3,208.13,2026-05-08
ORD-003966,customer0035@demo-retail.com,SKU-1038,2,143.86,2026-04-14
ORD-003967,customer0371@demo-retail.com,SKU-1090,1,206.84,2025-07-24
ORD-003968,customer0295@demo-retail.com,SKU-1096,1,31.37,2026-05-04
ORD-003969,customer0386@demo-retail.com,SKU-1004,2,24.08,2026-02-05
ORD-003970,customer0397@demo-retail.com,SKU-1073,1,71.25,2025-10-03
ORD-003971,customer0439@demo-retail.com,SKU-1001,1,89.9,2025-09-05
ORD-003972,customer0026@demo-retail.com,SKU-1016,10,128.96,2026-05-22
ORD-003973,customer0068@demo-retail.com,SKU-1052,16,77.39,2026-05-25
ORD-003974,customer0260@demo-retail.com,SKU-1088,3,146.2,2026-04-06
ORD-003975,customer0166@demo-retail.com,SKU-1052,5,77.39,2026-04-20
ORD-003976,customer0495@demo-retail.com,SKU-1013,10,106.86,2025-12-27
ORD-003977,customer0198@demo-retail.com,SKU-1007,3,185.15,2026-08-30
ORD-003978,customer0439@demo-retail.com,SKU-1068,5,208.13,2026-03-01
ORD-003979,customer0181@demo-retail.com,SKU-1049,2,99.76,2026-05-17
ORD-003980,customer0036@demo-retail.com,SKU-1034,2,41.31,2026-06-15
ORD-003981,customer0074@demo-retail.com,SKU-1001,2,89.9,2026-06-17
ORD-003982,customer0219@demo-retail.com,SKU-1069,3,119.91,2026-05-19
ORD-003983,customer0374@demo-retail.com,SKU-1006,3,13.62,2026-04-27
ORD-003984,customer0079@demo-retail.com,SKU-1035,2,27.51,2026-06-16
ORD-003985,customer0409@demo-retail.com,SKU-1006,1,16.28,2026-07-18
ORD-003986,customer0016@demo-retail.com,SKU-1029,3,30.41,2026-04-17
ORD-003987,customer0138@demo-retail.com,SKU-1028,1,124.84,2026-08-14
ORD-003988,customer0249@demo-retail.com,SKU-1077,3,42.14,2026-05-03
ORD-003989,customer0431@demo-retail.com,SKU-1018,4,212.85,2026-05-14
ORD-003990,customer0186@demo-retail.com,SKU-1027,4,207.42,2026-08-03
ORD-003991,customer0238@demo-retail.com,SKU-1006,4,16.28,2026-06-11
ORD-003992,customer0261@demo-retail.com,SKU-1039,5,146.26,2026-04-28
ORD-003993,customer0129@demo-retail.com,SKU-1074,2,138.79,2025-08-17
ORD-003994,customer0072@demo-retail.com,SKU-1006,4,16.28,2026-04-13
ORD-003995,customer0076@demo-retail.com,SKU-1035,3,27.51,2026-06-28
ORD-003996,customer0182@demo-retail.com,SKU-1012,1,72.77,2026-07-03
ORD-003997,customer0144@demo-retail.com,SKU-1067,1,36.93,2025-12-07
ORD-003998,customer0021@demo-retail.com,SKU-1020,2,154.32,2026-06-13
ORD-003999,customer0147@demo-retail.com,SKU-1061,2,179.95,2026-05-06
ORD-004000,customer0159@demo-retail.com,SKU-1085,3,20.48,2026-08-02
ORD-004001,customer0082@demo-retail.com,SKU-1093,5,65.65,2026-06-20
ORD-004002,customer0164@demo-retail.com,SKU-1078,1,217.02,2025-05-13
ORD-004003,customer0055@demo-retail.com,SKU-1036,1,154.85,2026-04-22
ORD-004004,customer0378@demo-retail.com,SKU-1004,8,24.08,2026-05-14
ORD-004005,customer0236@demo-retail.com,SKU-1022,1,19.15,2026-06-21
ORD-004006,customer0435@demo-retail.com,SKU-1013,2,106.86,2025-08-03
ORD-004007,customer0432@demo-retail.com,SKU-1024,3,76.84,2026-05-20
ORD-004008,customer0048@demo-retail.com,SKU-1048,3,172.36,2025-03-30
ORD-004009,customer0277@demo-retail.com,SKU-1060,1,197.65,2025-04-03
ORD-004010,customer0421@demo-retail.com,SKU-1047,1,170.24,2026-05-26
ORD-004011,customer0478@demo-retail.com,SKU-1003,1,36.45,2026-08-31
ORD-004012,customer0243@demo-retail.com,SKU-1084,3,78.72,2025-08-14
ORD-004013,customer0453@demo-retail.com,SKU-1020,3,154.32,2025-01-28
ORD-004014,customer0363@demo-retail.com,SKU-1005,1,137.03,2025-02-27
ORD-004015,customer0278@demo-retail.com,SKU-1092,3,204.34,2026-06-23
ORD-004016,customer0415@demo-retail.com,SKU-1036,5,172.63,2026-07-20
ORD-004017,customer0322@demo-retail.com,SKU-1010,1,101.84,2026-06-26
ORD-004018,customer0269@demo-retail.com,SKU-1076,2,200.92,2026-07-11
ORD-004019,customer0351@demo-retail.com,SKU-1080,3,61.43,2026-07-08
ORD-004020,customer0181@demo-retail.com,SKU-1009,1,75.28,2026-04-22
ORD-004021,customer0155@demo-retail.com,SKU-1075,2,22.71,2026-04-11
ORD-004022,customer0208@demo-retail.com,SKU-1022,3,19.15,2026-02-04
ORD-004023,customer0211@demo-retail.com,SKU-1057,6,169.1,2026-04-22
ORD-004024,customer0041@demo-retail.com,SKU-1052,4,77.39,2026-05-01
ORD-004025,customer0480@demo-retail.com,SKU-1015,3,135.22,2025-07-04
ORD-004026,customer0046@demo-retail.com,SKU-1095,4,122.17,2026-06-07
ORD-004027,customer0405@demo-retail.com,SKU-1083,2,30.78,2026-04-08
ORD-004028,customer0393@demo-retail.com,SKU-1066,3,98.82,2025-04-11
ORD-004029,customer0469@demo-retail.com,SKU-1001,2,89.9,2026-05-16
ORD-004030,customer0025@demo-retail.com,SKU-1016,1,120.68,2025-02-07
ORD-004031,customer0199@demo-retail.com,SKU-1019,4,75.36,2026-04-11
ORD-004032,customer0477@demo-retail.com,SKU-1085,3,20.48,2026-04-23
ORD-004033,customer0125@demo-retail.com,SKU-1006,2,14.22,2026-05-07
ORD-004034,customer0401@demo-retail.com,SKU-1067,6,36.93,2026-05-18
ORD-004035,customer0354@demo-retail.com,SKU-1046,1,36.88,2025-12-13
ORD-004036,customer0088@demo-retail.com,SKU-1099,2,163.0,2026-08-06
ORD-004037,customer0169@demo-retail.com,SKU-1042,1,74.9,2025-04-13
ORD-004038,customer0066@demo-retail.com,SKU-1046,4,36.88,2026-08-23
ORD-004039,customer0141@demo-retail.com,SKU-1067,4,36.93,2026-07-06
ORD-004040,customer0276@demo-retail.com,SKU-1066,2,98.82,2026-05-29
ORD-004041,customer0487@demo-retail.com,SKU-1062,3,78.14,2026-06-14
ORD-004042,customer0332@demo-retail.com,SKU-1030,2,21.41,2026-07-23
ORD-004043,customer0059@demo-retail.com,SKU-1057,4,205.38,2026-04-16
ORD-004044,customer0039@demo-retail.com,SKU-1078,2,217.02,2026-07-01
ORD-004045,customer0229@demo-retail.com,SKU-1080,2,61.43,2026-05-08
ORD-004046,customer0322@demo-retail.com,SKU-1100,6,196.51,2026-06-15
ORD-004047,customer0295@demo-retail.com,SKU-1061,1,164.51,2026-05-18
ORD-004048,customer0439@demo-retail.com,SKU-1093,1,65.65,2026-05-15
ORD-004049,customer0481@demo-retail.com,SKU-1028,3,136.36,2026-05-13
ORD-004050,customer0339@demo-retail.com,SKU-1065,8,11.93,2026-04-26
ORD-004051,customer0470@demo-retail.com,SKU-1091,2,82.94,2026-05-08
ORD-004052,customer0054@demo-retail.com,SKU-1030,1,21.41,2026-03-26
ORD-004053,customer0020@demo-retail.com,SKU-1091,2,82.94,2025-08-02
ORD-004054,customer0339@demo-retail.com,SKU-1091,2,76.57,2026-05-29
ORD-004055,customer0193@demo-retail.com,SKU-1012,1,72.77,2026-06-16
ORD-004056,customer0379@demo-retail.com,SKU-1081,3,88.5,2026-06-04
ORD-004057,customer0485@demo-retail.com,SKU-1004,10,24.08,2026-05-24
ORD-004058,customer0364@demo-retail.com,SKU-1061,2,147.26,2026-05-25
ORD-004059,customer0279@demo-retail.com,SKU-1046,2,32.97,2026-08-10
ORD-004060,customer0033@demo-retail.com,SKU-1055,2,59.59,2026-08-02
ORD-004061,customer0263@demo-retail.com,SKU-1010,1,101.84,2025-06-19
ORD-004062,customer0117@demo-retail.com,SKU-1013,5,106.86,2026-06-19
ORD-004063,customer0358@demo-retail.com,SKU-1050,2,17.29,2026-05-01
ORD-004064,customer0356@demo-retail.com,SKU-1027,2,207.42,2026-04-10
ORD-004065,customer0415@demo-retail.com,SKU-1076,3,172.94,2026-07-30
ORD-004066,customer0395@demo-retail.com,SKU-1026,2,213.67,2025-09-05
ORD-004067,customer0016@demo-retail.com,SKU-1096,3,31.37,2026-06-03
ORD-004068,customer0286@demo-retail.com,SKU-1015,1,135.22,2026-07-15
ORD-004069,customer0383@demo-retail.com,SKU-1077,5,42.14,2026-07-31
ORD-004070,customer0072@demo-retail.com,SKU-1001,8,89.9,2026-08-12
ORD-004071,customer0416@demo-retail.com,SKU-1023,3,60.5,2025-10-12
ORD-004072,customer0358@demo-retail.com,SKU-1088,8,146.2,2025-05-17
ORD-004073,customer0461@demo-retail.com,SKU-1010,1,101.84,2026-08-21
ORD-004074,customer0457@demo-retail.com,SKU-1029,2,30.41,2026-07-22
ORD-004075,customer0443@demo-retail.com,SKU-1061,3,148.0,2025-04-07
ORD-004076,customer0141@demo-retail.com,SKU-1016,3,138.37,2026-05-20
ORD-004077,customer0235@demo-retail.com,SKU-1009,2,75.28,2026-06-03
ORD-004078,customer0445@demo-retail.com,SKU-1018,2,212.85,2026-06-14
ORD-004079,customer0251@demo-retail.com,SKU-1032,1,184.38,2026-05-25
ORD-004080,customer0183@demo-retail.com,SKU-1097,2,199.29,2026-04-04
ORD-004081,customer0299@demo-retail.com,SKU-1046,1,36.88,2025-12-09
ORD-004082,customer0436@demo-retail.com,SKU-1049,4,120.73,2026-05-11
ORD-004083,customer0111@demo-retail.com,SKU-1004,1,24.08,2026-08-20
ORD-004084,customer0002@demo-retail.com,SKU-1042,1,80.83,2026-07-15
ORD-004085,customer0370@demo-retail.com,SKU-1094,3,181.98,2026-08-15
ORD-004086,customer0148@demo-retail.com,SKU-1100,3,196.51,2025-10-05
ORD-004087,customer0093@demo-retail.com,SKU-1019,5,75.36,2026-04-30
